Order No;Item ID;Sales Date;Deilvery Date;Customer Id;City Id;Qty;Price;cost;DISC2;Dis Per;Gross Sales;Discount;Net Sales;Month Year;Sales Date time;Sales Date 1;Custom;COGS Amount
16607;16;9/1/2019 00:00;13/1/2019;3745;10;1;1367;820;45.1;41;1367;560.47;806.53;201901;1/9/2019;9/1/2019 00:00;4YOP;820
8522;19;5/1/2019 00:00;7/1/2019;2271;12;1;1367;820;4.4;4;1367;54.68;1312.32;201901;1/5/2019;5/1/2019 00:00;4YOP;820
8702;25;2/1/2019 00:00;8/1/2019;3214;2;1;1367;820;3.3;3;1367;41.01;1325.99;201901;1/2/2019;2/1/2019 00:00;4YOP;820
3980;21;1/1/2019 00:00;1/1/2019;3205;84;1;1367;820;42.9;39;1367;533.13;833.87;201901;1/1/2019;1/1/2019 00:00;4YOP;820
11976;22;1/1/2019 00:00;8/1/2019;3446;54;1;1367;820;31.9;29;1367;396.43;970.57;201901;1/1/2019;1/1/2019 00:00;4YOP;820
18400;36;31/12/2018 00:00;5/1/2019;2150;72;1;1367;820;20.9;19;1367;259.73;1107.27;201812;12/31/2018;31/12/2018 00:00;4YOP;820
9268;1;28/12/2018 00:00;28/12/2018;76;88;1;1367;820;28.6;26;1367;355.42;1011.58;201812;12/28/2018;28/12/2018 00:00;4YOP;820
26376;37;28/12/2018 00:00;7/1/2019;464;73;1;1367;820;14.3;13;1367;177.71;1189.29;201812;12/28/2018;28/12/2018 00:00;4YOP;820
3235;18;27/12/2018 00:00;5/1/2019;80;22;1;1367;820;7.7;7;1367;95.69;1271.31;201812;12/27/2018;27/12/2018 00:00;4YOP;820
18538;6;27/12/2018 00:00;5/1/2019;2918;55;1;1367;820;41.8;38;1367;519.46;847.54;201812;12/27/2018;27/12/2018 00:00;4YOP;820
28924;11;27/12/2018 00:00;29/12/2018;1779;62;1;1367;820;38.5;35;1367;478.45;888.55;201812;12/27/2018;27/12/2018 00:00;4YOP;820
1528;30;26/12/2018 00:00;28/12/2018;3932;7;1;1367;820;23.1;21;1367;287.07;1079.93;201812;12/26/2018;26/12/2018 00:00;4YOP;820
4715;29;26/12/2018 00:00;4/1/2019;337;26;1;1367;820;33;30;1367;410.1;956.9;201812;12/26/2018;26/12/2018 00:00;4YOP;820
24390;47;26/12/2018 00:00;2/1/2019;505;44;1;1367;820;49.5;45;1367;615.15;751.85;201812;12/26/2018;26/12/2018 00:00;4YOP;820
5767;29;24/12/2018 00:00;24/12/2018;2273;47;1;1367;820;33;30;1367;410.1;956.9;201812;12/24/2018;24/12/2018 00:00;4YOP;820
7887;22;22/12/2018 00:00;24/12/2018;56;68;1;1367;820;22;20;1367;273.4;1093.6;201812;12/22/2018;22/12/2018 00:00;4YOP;820
18414;14;22/12/2018 00:00;22/12/2018;3193;7;1;1367;820;45.1;41;1367;560.47;806.53;201812;12/22/2018;22/12/2018 00:00;4YOP;820
20793;14;22/12/2018 00:00;26/12/2018;6472;81;1;1367;820;8.8;8;1367;109.36;1257.64;201812;12/22/2018;22/12/2018 00:00;4YOP;820
2359;11;19/12/2018 00:00;23/12/2018;1914;68;1;1367;820;41.8;38;1367;519.46;847.54;201812;12/19/2018;19/12/2018 00:00;4YOP;820
790;3;18/12/2018 00:00;26/12/2018;1262;62;1;1367;820;38.5;35;1367;478.45;888.55;201812;12/18/2018;18/12/2018 00:00;4YOP;820
23476;47;17/12/2018 00:00;19/12/2018;1468;21;1;1367;820;31.9;29;1367;396.43;970.57;201812;12/17/2018;17/12/2018 00:00;4YOP;820
13538;22;16/12/2018 00:00;25/12/2018;4897;37;1;1367;820;34.1;31;1367;423.77;943.23;201812;12/16/2018;16/12/2018 00:00;4YOP;820
3362;20;15/12/2018 00:00;18/12/2018;705;63;1;1367;820;44;40;1367;546.8;820.2;201812;12/15/2018;15/12/2018 00:00;4YOP;820
13531;38;15/12/2018 00:00;21/12/2018;2305;28;1;1367;820;46.2;42;1367;574.14;792.86;201812;12/15/2018;15/12/2018 00:00;4YOP;820
21290;13;15/12/2018 00:00;18/12/2018;3553;89;1;1367;820;42.9;39;1367;533.13;833.87;201812;12/15/2018;15/12/2018 00:00;4YOP;820
29565;30;15/12/2018 00:00;21/12/2018;3122;24;1;1367;820;22;20;1367;273.4;1093.6;201812;12/15/2018;15/12/2018 00:00;4YOP;820
13580;32;13/12/2018 00:00;14/12/2018;4639;38;1;1367;820;27.5;25;1367;341.75;1025.25;201812;12/13/2018;13/12/2018 00:00;4YOP;820
23769;52;13/12/2018 00:00;18/12/2018;3329;37;1;1367;820;36.3;33;1367;451.11;915.89;201812;12/13/2018;13/12/2018 00:00;4YOP;820
7836;22;12/12/2018 00:00;14/12/2018;2334;46;1;1367;820;15.4;14;1367;191.38;1175.62;201812;12/12/2018;12/12/2018 00:00;4YOP;820
14270;13;11/12/2018 00:00;16/12/2018;3930;68;1;1367;820;39.6;36;1367;492.12;874.88;201812;12/11/2018;11/12/2018 00:00;4YOP;820
29075;31;11/12/2018 00:00;12/12/2018;208;17;1;1367;820;17.6;16;1367;218.72;1148.28;201812;12/11/2018;11/12/2018 00:00;4YOP;820
6746;3;10/12/2018 00:00;20/12/2018;3194;16;1;1367;820;16.5;15;1367;205.05;1161.95;201812;12/10/2018;10/12/2018 00:00;4YOP;820
3189;13;9/12/2018 00:00;18/12/2018;3859;83;1;1367;820;28.6;26;1367;355.42;1011.58;201812;12/9/2018;9/12/2018 00:00;4YOP;820
4897;1;9/12/2018 00:00;10/12/2018;12;72;1;1367;820;35.2;32;1367;437.44;929.56;201812;12/9/2018;9/12/2018 00:00;4YOP;820
13795;9;9/12/2018 00:00;14/12/2018;4775;8;1;1367;820;6.6;6;1367;82.02;1284.98;201812;12/9/2018;9/12/2018 00:00;4YOP;820
23241;44;4/12/2018 00:00;8/12/2018;4078;4;1;1367;820;20.9;19;1367;259.73;1107.27;201812;12/4/2018;4/12/2018 00:00;4YOP;820
8088;27;1/12/2018 00:00;4/12/2018;1888;18;1;1367;820;13.2;12;1367;164.04;1202.96;201812;12/1/2018;1/12/2018 00:00;4YOP;820
7041;7;29/11/2018 00:00;4/12/2018;939;36;1;1367;820;49.5;45;1367;615.15;751.85;201811;11/29/2018;29/11/2018 00:00;4YOP;820
3209;1;26/11/2018 00:00;4/12/2018;3271;22;1;1367;820;17.6;16;1367;218.72;1148.28;201811;11/26/2018;26/11/2018 00:00;4YOP;820
6137;25;25/11/2018 00:00;26/11/2018;2095;99;1;1367;820;48.4;44;1367;601.48;765.52;201811;11/25/2018;25/11/2018 00:00;4YOP;820
524;14;21/11/2018 00:00;22/11/2018;1508;48;1;1367;820;27.5;25;1367;341.75;1025.25;201811;11/21/2018;21/11/2018 00:00;4YOP;820
1622;20;21/11/2018 00:00;1/12/2018;3856;64;1;1367;820;7.7;7;1367;95.69;1271.31;201811;11/21/2018;21/11/2018 00:00;4YOP;820
5014;5;18/11/2018 00:00;22/11/2018;1334;97;1;1367;820;4.4;4;1367;54.68;1312.32;201811;11/18/2018;18/11/2018 00:00;4YOP;820
12498;17;16/11/2018 00:00;22/11/2018;2881;59;1;1367;820;4.4;4;1367;54.68;1312.32;201811;11/16/2018;16/11/2018 00:00;4YOP;820
7552;1;15/11/2018 00:00;24/11/2018;2880;53;1;1367;820;24.2;22;1367;300.74;1066.26;201811;11/15/2018;15/11/2018 00:00;4YOP;820
21144;39;14/11/2018 00:00;21/11/2018;576;74;1;1367;820;20.9;19;1367;259.73;1107.27;201811;11/14/2018;14/11/2018 00:00;4YOP;820
5517;16;12/11/2018 00:00;13/11/2018;2563;4;1;1367;820;12.1;11;1367;150.37;1216.63;201811;11/12/2018;12/11/2018 00:00;4YOP;820
576;26;10/11/2018 00:00;19/11/2018;3617;30;1;1367;820;42.9;39;1367;533.13;833.87;201811;11/10/2018;10/11/2018 00:00;4YOP;820
8143;11;10/11/2018 00:00;20/11/2018;549;77;1;1367;820;48.4;44;1367;601.48;765.52;201811;11/10/2018;10/11/2018 00:00;4YOP;820
16781;35;9/11/2018 00:00;18/11/2018;996;86;1;1367;820;41.8;38;1367;519.46;847.54;201811;11/9/2018;9/11/2018 00:00;4YOP;820
954;5;8/11/2018 00:00;11/11/2018;1458;59;1;1367;820;4.4;4;1367;54.68;1312.32;201811;11/8/2018;8/11/2018 00:00;4YOP;820
15768;22;7/11/2018 00:00;15/11/2018;196;80;1;1367;820;15.4;14;1367;191.38;1175.62;201811;11/7/2018;7/11/2018 00:00;4YOP;820
6962;17;2/11/2018 00:00;5/11/2018;3568;56;1;1367;820;31.9;29;1367;396.43;970.57;201811;11/2/2018;2/11/2018 00:00;4YOP;820
27644;21;1/11/2018 00:00;7/11/2018;1641;68;1;1367;820;35.2;32;1367;437.44;929.56;201811;11/1/2018;1/11/2018 00:00;4YOP;820
69;11;28/10/2018 00:00;31/10/2018;3102;14;1;1367;820;15.4;14;1367;191.38;1175.62;201810;10/28/2018;28/10/2018 00:00;4YOP;820
21228;38;25/10/2018 00:00;1/11/2018;453;3;1;1367;820;7.7;7;1367;95.69;1271.31;201810;10/25/2018;25/10/2018 00:00;4YOP;820
28063;47;25/10/2018 00:00;25/10/2018;5000;5;1;1367;820;3.3;3;1367;41.01;1325.99;201810;10/25/2018;25/10/2018 00:00;4YOP;820
6894;26;18/10/2018 00:00;25/10/2018;1313;2;1;1367;820;27.5;25;1367;341.75;1025.25;201810;10/18/2018;18/10/2018 00:00;4YOP;820
2974;2;17/10/2018 00:00;22/10/2018;3934;53;1;1367;820;4.4;4;1367;54.68;1312.32;201810;10/17/2018;17/10/2018 00:00;4YOP;820
4006;16;16/10/2018 00:00;17/10/2018;1236;57;1;1367;820;49.5;45;1367;615.15;751.85;201810;10/16/2018;16/10/2018 00:00;4YOP;820
26586;32;15/10/2018 00:00;18/10/2018;1470;44;1;1367;820;35.2;32;1367;437.44;929.56;201810;10/15/2018;15/10/2018 00:00;4YOP;820
2486;11;28/3/2019 00:00;4/4/2019;711;90;1;1167;583;36.3;33;1167;385.11;781.89;201903;3/28/2019;28/3/2019 00:00;4YOP;583
3446;17;28/3/2019 00:00;4/4/2019;1847;48;1;1167;583;33;30;1167;350.1;816.9;201903;3/28/2019;28/3/2019 00:00;4YOP;583
23947;33;23/3/2019 00:00;1/4/2019;2916;52;1;1167;583;39.6;36;1167;420.12;746.88;201903;3/23/2019;23/3/2019 00:00;4YOP;583
6228;29;19/3/2019 00:00;28/3/2019;2510;20;1;1167;583;16.5;15;1167;175.05;991.95;201903;3/19/2019;19/3/2019 00:00;4YOP;583
1175;26;18/3/2019 00:00;25/3/2019;3469;54;1;1167;583;48.4;44;1167;513.48;653.52;201903;3/18/2019;18/3/2019 00:00;4YOP;583
4960;14;15/3/2019 00:00;18/3/2019;151;70;1;1167;583;15.4;14;1167;163.38;1003.62;201903;3/15/2019;15/3/2019 00:00;4YOP;583
4513;23;14/3/2019 00:00;19/3/2019;1689;6;1;1167;583;6.6;6;1167;70.02;1096.98;201903;3/14/2019;14/3/2019 00:00;4YOP;583
18299;14;13/3/2019 00:00;16/3/2019;4073;16;1;1167;583;5.5;5;1167;58.35;1108.65;201903;3/13/2019;13/3/2019 00:00;4YOP;583
16236;31;11/3/2019 00:00;13/3/2019;4903;94;1;1167;583;16.5;15;1167;175.05;991.95;201903;3/11/2019;11/3/2019 00:00;4YOP;583
26344;22;11/3/2019 00:00;19/3/2019;5731;22;1;1167;583;23.1;21;1167;245.07;921.93;201903;3/11/2019;11/3/2019 00:00;4YOP;583
5999;2;7/3/2019 00:00;12/3/2019;1651;95;1;1167;583;14.3;13;1167;151.71;1015.29;201903;3/7/2019;7/3/2019 00:00;4YOP;583
4030;4;6/3/2019 00:00;10/3/2019;2969;41;1;1167;583;12.1;11;1167;128.37;1038.63;201903;3/6/2019;6/3/2019 00:00;4YOP;583
21136;23;6/3/2019 00:00;9/3/2019;6321;15;1;1167;583;33;30;1167;350.1;816.9;201903;3/6/2019;6/3/2019 00:00;4YOP;583
698;8;1/3/2019 00:00;9/3/2019;3608;95;1;1167;583;42.9;39;1167;455.13;711.87;201903;3/1/2019;1/3/2019 00:00;4YOP;583
6333;8;1/3/2019 00:00;6/3/2019;1335;64;1;1167;583;31.9;29;1167;338.43;828.57;201903;3/1/2019;1/3/2019 00:00;4YOP;583
6829;10;1/3/2019 00:00;5/3/2019;2310;49;1;1167;583;25.3;23;1167;268.41;898.59;201903;3/1/2019;1/3/2019 00:00;4YOP;583
21727;23;24/2/2019 00:00;27/2/2019;5395;26;1;1167;583;38.5;35;1167;408.45;758.55;201902;2/24/2019;24/2/2019 00:00;4YOP;583
5596;11;22/2/2019 00:00;23/2/2019;3186;99;1;1167;583;42.9;39;1167;455.13;711.87;201902;2/22/2019;22/2/2019 00:00;4YOP;583
5967;22;21/2/2019 00:00;1/3/2019;3061;23;1;1167;583;8.8;8;1167;93.36;1073.64;201902;2/21/2019;21/2/2019 00:00;4YOP;583
685;27;20/2/2019 00:00;24/2/2019;2210;99;1;1167;583;6.6;6;1167;70.02;1096.98;201902;2/20/2019;20/2/2019 00:00;4YOP;583
19927;39;19/2/2019 00:00;28/2/2019;2243;17;1;1167;583;37.4;34;1167;396.78;770.22;201902;2/19/2019;19/2/2019 00:00;4YOP;583
29570;32;19/2/2019 00:00;27/2/2019;1935;60;1;1167;583;15.4;14;1167;163.38;1003.62;201902;2/19/2019;19/2/2019 00:00;4YOP;583
9688;17;18/2/2019 00:00;22/2/2019;2843;37;1;1167;583;9.9;9;1167;105.03;1061.97;201902;2/18/2019;18/2/2019 00:00;4YOP;583
1469;20;17/2/2019 00:00;19/2/2019;3691;93;1;1167;583;33;30;1167;350.1;816.9;201902;2/17/2019;17/2/2019 00:00;4YOP;583
17154;6;16/2/2019 00:00;19/2/2019;755;52;1;1167;583;37.4;34;1167;396.78;770.22;201902;2/16/2019;16/2/2019 00:00;4YOP;583
16826;7;13/2/2019 00:00;21/2/2019;352;25;1;1167;583;12.1;11;1167;128.37;1038.63;201902;2/13/2019;13/2/2019 00:00;4YOP;583
14064;20;7/2/2019 00:00;12/2/2019;1721;37;1;1167;583;45.1;41;1167;478.47;688.53;201902;2/7/2019;7/2/2019 00:00;4YOP;583
20253;46;7/2/2019 00:00;15/2/2019;1070;69;1;1167;583;44;40;1167;466.8;700.2;201902;2/7/2019;7/2/2019 00:00;4YOP;583
5614;21;4/2/2019 00:00;4/2/2019;620;63;1;1167;583;17.6;16;1167;186.72;980.28;201902;2/4/2019;4/2/2019 00:00;4YOP;583
22027;45;4/2/2019 00:00;7/2/2019;1623;86;1;1167;583;37.4;34;1167;396.78;770.22;201902;2/4/2019;4/2/2019 00:00;4YOP;583
20519;47;3/2/2019 00:00;3/2/2019;5589;70;1;1167;583;35.2;32;1167;373.44;793.56;201902;2/3/2019;3/2/2019 00:00;4YOP;583
7492;28;2/2/2019 00:00;7/2/2019;3549;69;1;1167;583;35.2;32;1167;373.44;793.56;201902;2/2/2019;2/2/2019 00:00;4YOP;583
22243;27;1/2/2019 00:00;6/2/2019;1811;66;1;1167;583;38.5;35;1167;408.45;758.55;201902;2/1/2019;1/2/2019 00:00;4YOP;583
19063;11;31/1/2019 00:00;10/2/2019;3692;93;1;1167;583;22;20;1167;233.4;933.6;201901;1/31/2019;31/1/2019 00:00;4YOP;583
8862;12;29/1/2019 00:00;3/2/2019;1915;34;1;1167;583;22;20;1167;233.4;933.6;201901;1/29/2019;29/1/2019 00:00;4YOP;583
11566;9;29/1/2019 00:00;7/2/2019;2895;39;1;1167;583;5.5;5;1167;58.35;1108.65;201901;1/29/2019;29/1/2019 00:00;4YOP;583
27323;31;27/1/2019 00:00;29/1/2019;4441;25;1;1167;583;7.7;7;1167;81.69;1085.31;201901;1/27/2019;27/1/2019 00:00;4YOP;583
976;27;26/1/2019 00:00;1/2/2019;3409;65;1;1167;583;11;10;1167;116.7;1050.3;201901;1/26/2019;26/1/2019 00:00;4YOP;583
24938;45;24/1/2019 00:00;28/1/2019;2113;41;1;1167;583;9.9;9;1167;105.03;1061.97;201901;1/24/2019;24/1/2019 00:00;4YOP;583
1521;25;23/1/2019 00:00;28/1/2019;489;74;1;1167;583;9.9;9;1167;105.03;1061.97;201901;1/23/2019;23/1/2019 00:00;4YOP;583
13378;24;22/1/2019 00:00;27/1/2019;1489;72;1;1167;583;47.3;43;1167;501.81;665.19;201901;1/22/2019;22/1/2019 00:00;4YOP;583
8050;26;20/1/2019 00:00;23/1/2019;327;76;1;1167;583;28.6;26;1167;303.42;863.58;201901;1/20/2019;20/1/2019 00:00;4YOP;583
28250;39;20/1/2019 00:00;26/1/2019;5853;48;1;1167;583;33;30;1167;350.1;816.9;201901;1/20/2019;20/1/2019 00:00;4YOP;583
22928;41;19/1/2019 00:00;19/1/2019;1588;2;1;1167;583;11;10;1167;116.7;1050.3;201901;1/19/2019;19/1/2019 00:00;4YOP;583
6101;6;16/1/2019 00:00;22/1/2019;1383;85;1;1167;583;47.3;43;1167;501.81;665.19;201901;1/16/2019;16/1/2019 00:00;4YOP;583
14951;19;8/1/2019 00:00;14/1/2019;3610;13;1;1167;583;28.6;26;1167;303.42;863.58;201901;1/8/2019;8/1/2019 00:00;4YOP;583
2791;30;7/1/2019 00:00;14/1/2019;2997;14;1;1167;583;46.2;42;1167;490.14;676.86;201901;1/7/2019;7/1/2019 00:00;4YOP;583
19965;17;5/1/2019 00:00;7/1/2019;4913;86;1;1167;583;13.2;12;1167;140.04;1026.96;201901;1/5/2019;5/1/2019 00:00;4YOP;583
28694;53;5/1/2019 00:00;14/1/2019;50;31;1;1167;583;18.7;17;1167;198.39;968.61;201901;1/5/2019;5/1/2019 00:00;4YOP;583
13788;13;4/1/2019 00:00;6/1/2019;4504;38;1;1167;583;19.8;18;1167;210.06;956.94;201901;1/4/2019;4/1/2019 00:00;4YOP;583
2761;15;31/12/2018 00:00;3/1/2019;2726;5;1;1167;583;34.1;31;1167;361.77;805.23;201812;12/31/2018;31/12/2018 00:00;4YOP;583
15962;27;31/12/2018 00:00;9/1/2019;72;55;1;1167;583;16.5;15;1167;175.05;991.95;201812;12/31/2018;31/12/2018 00:00;4YOP;583
12337;30;27/12/2018 00:00;31/12/2018;192;64;1;1167;583;19.8;18;1167;210.06;956.94;201812;12/27/2018;27/12/2018 00:00;4YOP;583
15827;7;21/12/2018 00:00;26/12/2018;4513;42;1;1167;583;19.8;18;1167;210.06;956.94;201812;12/21/2018;21/12/2018 00:00;4YOP;583
4303;4;18/12/2018 00:00;24/12/2018;3968;63;1;1167;583;23.1;21;1167;245.07;921.93;201812;12/18/2018;18/12/2018 00:00;4YOP;583
12786;28;18/12/2018 00:00;21/12/2018;4418;9;1;1167;583;46.2;42;1167;490.14;676.86;201812;12/18/2018;18/12/2018 00:00;4YOP;583
18220;7;11/12/2018 00:00;18/12/2018;4367;90;1;1167;583;48.4;44;1167;513.48;653.52;201812;12/11/2018;11/12/2018 00:00;4YOP;583
4061;28;9/12/2018 00:00;19/12/2018;1364;96;1;1167;583;14.3;13;1167;151.71;1015.29;201812;12/9/2018;9/12/2018 00:00;4YOP;583
30;8;8/12/2018 00:00;14/12/2018;3155;73;1;1167;583;31.9;29;1167;338.43;828.57;201812;12/8/2018;8/12/2018 00:00;4YOP;583
5638;4;7/12/2018 00:00;8/12/2018;1758;17;1;1167;583;8.8;8;1167;93.36;1073.64;201812;12/7/2018;7/12/2018 00:00;4YOP;583
13852;18;6/12/2018 00:00;6/12/2018;3709;40;1;1167;583;28.6;26;1167;303.42;863.58;201812;12/6/2018;6/12/2018 00:00;4YOP;583
1112;16;3/12/2018 00:00;12/12/2018;2248;83;1;1167;583;27.5;25;1167;291.75;875.25;201812;12/3/2018;3/12/2018 00:00;4YOP;583
26796;52;1/12/2018 00:00;10/12/2018;2436;45;1;1167;583;19.8;18;1167;210.06;956.94;201812;12/1/2018;1/12/2018 00:00;4YOP;583
9463;12;29/11/2018 00:00;6/12/2018;2572;23;1;1167;583;33;30;1167;350.1;816.9;201811;11/29/2018;29/11/2018 00:00;4YOP;583
1117;10;28/11/2018 00:00;4/12/2018;177;62;1;1167;583;15.4;14;1167;163.38;1003.62;201811;11/28/2018;28/11/2018 00:00;4YOP;583
1050;18;27/11/2018 00:00;6/12/2018;1296;17;1;1167;583;29.7;27;1167;315.09;851.91;201811;11/27/2018;27/11/2018 00:00;4YOP;583
26320;31;26/11/2018 00:00;4/12/2018;421;57;1;1167;583;26.4;24;1167;280.08;886.92;201811;11/26/2018;26/11/2018 00:00;4YOP;583
22905;48;25/11/2018 00:00;27/11/2018;1693;43;1;1167;583;44;40;1167;466.8;700.2;201811;11/25/2018;25/11/2018 00:00;4YOP;583
22158;16;24/11/2018 00:00;4/12/2018;1919;32;1;1167;583;31.9;29;1167;338.43;828.57;201811;11/24/2018;24/11/2018 00:00;4YOP;583
29796;22;23/11/2018 00:00;30/11/2018;3994;9;1;1167;583;11;10;1167;116.7;1050.3;201811;11/23/2018;23/11/2018 00:00;4YOP;583
1228;23;19/11/2018 00:00;23/11/2018;1183;51;1;1167;583;18.7;17;1167;198.39;968.61;201811;11/19/2018;19/11/2018 00:00;4YOP;583
10892;19;19/11/2018 00:00;28/11/2018;110;30;1;1167;583;14.3;13;1167;151.71;1015.29;201811;11/19/2018;19/11/2018 00:00;4YOP;583
22286;47;19/11/2018 00:00;23/11/2018;1397;58;1;1167;583;12.1;11;1167;128.37;1038.63;201811;11/19/2018;19/11/2018 00:00;4YOP;583
1148;18;16/11/2018 00:00;22/11/2018;2068;77;1;1167;583;48.4;44;1167;513.48;653.52;201811;11/16/2018;16/11/2018 00:00;4YOP;583
3721;23;16/11/2018 00:00;24/11/2018;344;44;1;1167;583;31.9;29;1167;338.43;828.57;201811;11/16/2018;16/11/2018 00:00;4YOP;583
16897;7;16/11/2018 00:00;22/11/2018;2892;34;1;1167;583;22;20;1167;233.4;933.6;201811;11/16/2018;16/11/2018 00:00;4YOP;583
15245;32;11/11/2018 00:00;12/11/2018;1312;45;1;1167;583;3.3;3;1167;35.01;1131.99;201811;11/11/2018;11/11/2018 00:00;4YOP;583
19122;26;11/11/2018 00:00;13/11/2018;4204;28;1;1167;583;37.4;34;1167;396.78;770.22;201811;11/11/2018;11/11/2018 00:00;4YOP;583
22689;34;11/11/2018 00:00;16/11/2018;3542;78;1;1167;583;9.9;9;1167;105.03;1061.97;201811;11/11/2018;11/11/2018 00:00;4YOP;583
8745;15;9/11/2018 00:00;18/11/2018;1567;62;1;1167;583;41.8;38;1167;443.46;723.54;201811;11/9/2018;9/11/2018 00:00;4YOP;583
9361;10;9/11/2018 00:00;12/11/2018;2693;60;1;1167;583;16.5;15;1167;175.05;991.95;201811;11/9/2018;9/11/2018 00:00;4YOP;583
21381;49;6/11/2018 00:00;15/11/2018;6163;13;1;1167;583;38.5;35;1167;408.45;758.55;201811;11/6/2018;6/11/2018 00:00;4YOP;583
26130;18;5/11/2018 00:00;15/11/2018;2784;36;1;1167;583;25.3;23;1167;268.41;898.59;201811;11/5/2018;5/11/2018 00:00;4YOP;583
5947;4;4/11/2018 00:00;9/11/2018;2814;31;1;1167;583;42.9;39;1167;455.13;711.87;201811;11/4/2018;4/11/2018 00:00;4YOP;583
21332;44;2/11/2018 00:00;9/11/2018;6489;67;1;1167;583;42.9;39;1167;455.13;711.87;201811;11/2/2018;2/11/2018 00:00;4YOP;583
7702;18;31/10/2018 00:00;7/11/2018;409;71;1;1167;583;38.5;35;1167;408.45;758.55;201810;10/31/2018;31/10/2018 00:00;4YOP;583
12339;36;31/10/2018 00:00;7/11/2018;4884;90;1;1167;583;38.5;35;1167;408.45;758.55;201810;10/31/2018;31/10/2018 00:00;4YOP;583
23661;51;31/10/2018 00:00;10/11/2018;2463;34;1;1167;583;47.3;43;1167;501.81;665.19;201810;10/31/2018;31/10/2018 00:00;4YOP;583
1288;14;29/10/2018 00:00;6/11/2018;604;65;1;1167;583;4.4;4;1167;46.68;1120.32;201810;10/29/2018;29/10/2018 00:00;4YOP;583
4443;28;27/10/2018 00:00;28/10/2018;1303;2;1;1167;583;49.5;45;1167;525.15;641.85;201810;10/27/2018;27/10/2018 00:00;4YOP;583
5284;11;25/10/2018 00:00;26/10/2018;2119;19;1;1167;583;35.2;32;1167;373.44;793.56;201810;10/25/2018;25/10/2018 00:00;4YOP;583
22235;41;25/10/2018 00:00;29/10/2018;1591;17;1;1167;583;6.6;6;1167;70.02;1096.98;201810;10/25/2018;25/10/2018 00:00;4YOP;583
19655;27;24/10/2018 00:00;2/11/2018;4717;71;1;1167;583;29.7;27;1167;315.09;851.91;201810;10/24/2018;24/10/2018 00:00;4YOP;583
3413;7;23/10/2018 00:00;25/10/2018;2134;46;1;1167;583;12.1;11;1167;128.37;1038.63;201810;10/23/2018;23/10/2018 00:00;4YOP;583
11768;40;21/10/2018 00:00;23/10/2018;4245;38;1;1167;583;20.9;19;1167;221.73;945.27;201810;10/21/2018;21/10/2018 00:00;4YOP;583
11816;27;21/10/2018 00:00;29/10/2018;982;81;1;1167;583;41.8;38;1167;443.46;723.54;201810;10/21/2018;21/10/2018 00:00;4YOP;583
11642;22;20/10/2018 00:00;27/10/2018;2452;27;1;1167;583;34.1;31;1167;361.77;805.23;201810;10/20/2018;20/10/2018 00:00;4YOP;583
9922;4;19/10/2018 00:00;21/10/2018;2505;54;1;1167;583;27.5;25;1167;291.75;875.25;201810;10/19/2018;19/10/2018 00:00;4YOP;583
23112;13;17/10/2018 00:00;17/10/2018;1927;97;1;1167;583;15.4;14;1167;163.38;1003.62;201810;10/17/2018;17/10/2018 00:00;4YOP;583
28163;47;17/10/2018 00:00;19/10/2018;3674;19;1;1167;583;31.9;29;1167;338.43;828.57;201810;10/17/2018;17/10/2018 00:00;4YOP;583
6606;8;14/10/2018 00:00;20/10/2018;2327;13;1;1167;583;15.4;14;1167;163.38;1003.62;201810;10/14/2018;14/10/2018 00:00;4YOP;583
20490;47;28/3/2019 00:00;5/4/2019;4191;32;1;1017;661;40.7;37;1017;376.29;640.71;201903;3/28/2019;28/3/2019 00:00;4YOP;661
23188;50;28/3/2019 00:00;6/4/2019;982;81;1;1017;661;27.5;25;1017;254.25;762.75;201903;3/28/2019;28/3/2019 00:00;4YOP;661
3067;9;24/3/2019 00:00;1/4/2019;644;91;1;1017;661;25.3;23;1017;233.91;783.09;201903;3/24/2019;24/3/2019 00:00;4YOP;661
2264;17;21/3/2019 00:00;28/3/2019;1168;28;1;1017;661;38.5;35;1017;355.95;661.05;201903;3/21/2019;21/3/2019 00:00;4YOP;661
8819;19;15/3/2019 00:00;17/3/2019;2597;35;1;1017;661;2.2;2;1017;20.34;996.66;201903;3/15/2019;15/3/2019 00:00;4YOP;661
1115;30;12/3/2019 00:00;19/3/2019;806;45;1;1017;661;36.3;33;1017;335.61;681.39;201903;3/12/2019;12/3/2019 00:00;4YOP;661
1037;10;11/3/2019 00:00;17/3/2019;1156;22;1;1017;661;14.3;13;1017;132.21;884.79;201903;3/11/2019;11/3/2019 00:00;4YOP;661
5360;3;11/3/2019 00:00;13/3/2019;129;7;1;1017;661;35.2;32;1017;325.44;691.56;201903;3/11/2019;11/3/2019 00:00;4YOP;661
465;24;10/3/2019 00:00;18/3/2019;3825;100;1;1017;661;27.5;25;1017;254.25;762.75;201903;3/10/2019;10/3/2019 00:00;4YOP;661
8274;13;10/3/2019 00:00;17/3/2019;2052;9;1;1017;661;33;30;1017;305.1;711.9;201903;3/10/2019;10/3/2019 00:00;4YOP;661
13019;14;10/3/2019 00:00;19/3/2019;584;17;1;1017;661;3.3;3;1017;30.51;986.49;201903;3/10/2019;10/3/2019 00:00;4YOP;661
25542;33;10/3/2019 00:00;18/3/2019;3220;51;1;1017;661;23.1;21;1017;213.57;803.43;201903;3/10/2019;10/3/2019 00:00;4YOP;661
